Id,Membership Type,Age,Weight,Height,Gender,Life_Style,BMI,Weight Class,Calories
1538,Monthly,36,38.19500602146588,2.0830900974030353,Female,Sedentary,8.802184634625867,Underweight,62.928677
1539,Monthly,42,96.48248485405482,1.4216441090464682,Male,Low Active,47.738272636095616,Obesity,47.738272636095616
1540,Monthly,57,54.18650881023916,1.597125122891413,Male,Sedentary,21.24287473961072,Normal,21.24287473961072
1541,Monthly,39,70.94437474219721,1.3644161906632097,Female,Active,68.10183,Obesity,68.10183
1542,Monthly,59,87.08846849635968,1.3839316046281767,Male,Sedentary,45.47067472108236,Obesity,45.47067472108236
1543,Annually,35,98.3978236720968,1.859012745744099,Male,Sedentary,28.47218246473927,OverWeight,28.47218246473927
1544,Annually,48,39.397051226595494,1.5446478746139543,Male,Active,16.51219218815955,Underweight,16.51219218815955
1545,Monthly,53,13.011102768229899,1.8838419561804907,Male,Low Active,3.6662761779621906,Underweight,61.66195
1546,Monthly,32,25.83164267681888,1.5979413114997165,Female,Active,10.116502080415582,Underweight,10.116502080415582
1547,Monthly,15,90.1274749276353,1.3901416930789807,Male,Low Active,46.63790849535789,Obesity,46.63790849535789
1548,Monthly,17,11.979886732703019,2.0531277405622115,Male,Active,2.8419783816672153,Underweight,67.364436
1549,Monthly,41,52.13136251842391,1.8395463149983557,Male,Sedentary,51.5479,Obesity,51.5479
1550,Annually,15,56.58481317053476,1.3803421992881004,Female,Active,29.697942069158323,OverWeight,29.697942069158323
1551,Annually,49,76.65079925012502,1.9344206793032952,Female,Active,20.484003209895278,Normal,20.484003209895278
1552,Monthly,49,46.77557731820943,1.450613723058856,Male,Low Active,22.22877823337362,Normal,22.22877823337362
1553,Annually,43,49.7420888904406,1.4584030434685085,Female,Sedentary,23.386697345724738,Normal,52.966147
1554,Monthly,39,85.2295312441875,1.359724000335327,Male,Active,46.09868885068673,Obesity,46.09868885068673
1555,Annually,17,82.59154658168075,1.730811308487023,Female,Sedentary,27.569960921775717,OverWeight,68.526089
1556,Monthly,27,70.59029755282879,1.405906014919996,Female,Sedentary,35.71350168525711,Obesity,49.003785
1557,Monthly,53,50.249040803050164,1.8376750820097028,Female,Sedentary,14.879568014147797,Underweight,40.560894
1558,Monthly,12,45.72565289933703,2.0027940887511884,Female,Active,11.399539650470574,Underweight,50.655357
1559,Monthly,37,45.25915439618215,2.039930964963401,Male,Low Active,10.876157668924089,Underweight,49.380379
1560,Monthly,59,23.101972511007745,1.84990803163288,Male,Sedentary,6.7506996645615365,Underweight,6.7506996645615365
1561,Annually,27,52.39929618086312,1.42322115945819,Female,Sedentary,25.86906129336734,OverWeight,25.86906129336734
1562,Monthly,38,11.35133522428099,1.6102922858919975,Female,Sedentary,4.3776146028440985,Underweight,4.3776146028440985
1563,Monthly,25,90.45189741893103,1.4321376362249587,Male,Low Active,43.772368,Obesity,43.772368
1564,Monthly,31,90.96844293999429,1.6630149507071872,Female,Low Active,32.89261895564998,Obesity,32.89261895564998
1565,Monthly,44,67.61703381210206,1.8810543298498104,Female,Sedentary,19.109680975262943,Normal,49.373691
1566,Monthly,16,83.44430023192993,2.075227838076809,Male,Sedentary,19.376043811014622,Normal,19.376043811014622
1567,Monthly,47,13.443425257990851,1.5968188215537502,Female,Low Active,5.2722822378976915,Underweight,5.2722822378976915
1568,Annually,47,35.15014825270659,1.3668997937209688,Male,Active,18.812815881866115,Normal,18.812815881866115
1569,Monthly,22,68.05853647953627,1.3406138691596816,Female,Sedentary,37.86824600793604,Obesity,37.86824600793604
1570,Monthly,18,65.47661064906227,1.6228186500504074,Female,Active,24.862580946654464,Normal,24.862580946654464
1571,Monthly,19,17.550648434572846,1.6880116381336614,Female,Low Active,6.15945509796579,Underweight,6.15945509796579
1572,Annually,19,13.113661799791876,1.7585430791286651,Female,Low Active,52.990555,Obesity,52.990555
1573,Annually,55,49.14043336542258,1.827039590959172,Male,Low Active,14.721194997048523,Underweight,50.485169
1574,Monthly,58,4.377534176236673,1.8554346256884722,Male,Sedentary,1.2715640218416913,Underweight,1.2715640218416913
1575,Monthly,16,25.24400463885111,2.0262947710346944,Male,Active,6.148271029065808,Underweight,6.148271029065808
1576,Monthly,24,9.62079491232406,1.9918976351637494,Female,Low Active,66.22225,Obesity,66.22225
1577,Annually,44,60.423630456618675,2.0012088289859205,Male,Low Active,15.087663697169495,Underweight,49.688516
1578,Monthly,31,93.800946992491,1.8735852869719074,Female,Low Active,55.018626,Obesity,55.018626
1579,Monthly,40,89.66213054137746,1.7976979061512643,Male,Sedentary,27.74441864996733,OverWeight,27.74441864996733
1580,Annually,42,28.260729893178446,2.0624667686132514,Female,Low Active,54.109067,Obesity,54.109067
1581,Annually,24,24.705880264247263,1.5426856405891929,Male,Sedentary,10.38114980337421,Underweight,10.38114980337421
1582,Annually,53,43.48675077281368,1.8334163757402777,Male,Low Active,12.937034826761646,Underweight,12.937034826761646
1583,Monthly,18,90.3414584198855,1.380783480906462,Male,Low Active,47.384459584068615,Obesity,47.384459584068615
1584,Annually,52,78.85200158267166,1.4413572928093041,Male,Sedentary,37.95503727557301,Obesity,37.95503727557301
1585,Annually,40,48.65804378254884,1.4024798963962237,Female,Active,24.737816035435788,Normal,24.737816035435788
1586,Monthly,24,31.28683672060555,1.6934102910399893,Male,Active,52.597836,Obesity,52.597836
1587,Monthly,47,32.66975772809139,1.6725114158762844,Male,Active,11.67905577077742,Underweight,11.67905577077742
1588,Annually,60,61.836043802804525,1.7761197698424573,Female,Sedentary,19.601856222140075,Normal,19.601856222140075
1589,Monthly,13,24.860999626254195,1.354628074707794,Male,Low Active,13.54810153530767,Underweight,13.54810153530767
1590,Monthly,16,67.37961199345385,1.5017977792199653,Female,Active,29.874840149868618,OverWeight,29.874840149868618
1591,Annually,35,21.163120927602396,1.465680648775762,Male,Low Active,9.851469239938565,Underweight,9.851469239938565
1592,Annually,52,31.26056770533929,1.8339315384545969,Male,Low Active,9.294598244514056,Underweight,9.294598244514056
1593,Annually,18,40.84853775607764,2.0348861594576295,Female,Low Active,60.340225,Obesity,54.53694
1594,Annually,45,4.102644227154007,1.7609953597029444,Female,Sedentary,1.3229621960780276,Underweight,1.3229621960780276
1595,Annually,17,28.492824179577973,1.4009028731574753,Male,Sedentary,14.518423020426301,Underweight,14.518423020426301
1596,Monthly,55,46.0648012372076,1.6931414893936916,Female,Low Active,16.068772335713792,Underweight,16.068772335713792
1597,Annually,39,28.26515952812368,1.9001495130910255,Male,Sedentary,7.828451972334163,Underweight,7.828451972334163
1598,Annually,44,27.250842214576437,2.0747570415490486,Female,Active,59.483735,Obesity,59.483735
1599,Monthly,58,63.477262998191996,1.6964243486066892,Male,Active,22.0571399231675,Normal,22.0571399231675
1600,Annually,38,46.44902433254658,2.02524527277028,Male,Sedentary,11.324560120964842,Underweight,11.324560120964842
1601,Annually,57,75.02567309672185,1.7040234509216494,Male,Low Active,25.83799238295134,OverWeight,25.83799238295134
1602,Monthly,34,83.69395093300419,1.7753293502811485,Female,Active,26.554382334120103,OverWeight,26.554382334120103
1603,Monthly,56,68.5449894772212,1.5074093719900332,Female,Sedentary,30.16569196348933,Obesity,30.16569196348933
1604,Annually,47,16.128343435824274,1.4166869733775067,Female,Active,8.036037628375803,Underweight,8.036037628375803
1605,Annually,11,6.816634787859792,1.8268257428867956,Male,Active,2.042564506060856,Underweight,2.042564506060856
1606,Annually,22,22.407052919638907,1.9137092781774159,Male,Active,6.118328836825449,Underweight,6.118328836825449
1607,Monthly,43,36.81217337726358,1.779797341909978,Male,Sedentary,11.621183294856351,Underweight,11.621183294856351
1608,Monthly,38,63.19268858382377,1.8111672028184804,Male,Low Active,19.26414518585563,Normal,19.26414518585563
1609,Monthly,53,8.608629884628934,1.9156485826601823,Male,Low Active,2.3458614102326445,Underweight,2.3458614102326445
1610,Monthly,19,7.4126700493533075,2.0467831381633346,Male,Active,1.7694203116715799,Underweight,1.7694203116715799
1611,Monthly,19,45.53146272421711,1.7825563623362983,Female,Sedentary,14.329302838561341,Underweight,14.329302838561341
1612,Monthly,57,78.94861325521684,1.8829017891861577,Male,Active,22.26840799536458,Normal,22.26840799536458
1613,Monthly,57,85.87187342913623,2.0854203711400583,Female,Sedentary,19.745299004385302,Normal,19.745299004385302
1614,Monthly,10,66.8236487651133,1.8332976663337333,Male,Active,19.882189759146197,Normal,19.882189759146197
1615,Annually,12,87.95638490870202,2.055756927699437,Male,Low Active,20.81248060866436,Normal,20.81248060866436
1616,Annually,43,71.20587343779228,1.6304448559556686,Female,Low Active,26.785736251859973,OverWeight,26.785736251859973
1617,Annually,28,87.90571184706073,1.3753788795587651,Male,Active,46.469970111173694,Obesity,46.469970111173694
1618,Monthly,43,7.877977655704935,1.4111836231358874,Female,Active,3.955921719166593,Underweight,3.955921719166593
1619,Monthly,54,88.594770088214,2.0899832405272836,Male,Sedentary,20.282546408761394,Normal,20.282546408761394
1620,Annually,12,40.25720924138654,1.3637385421180968,Female,Active,21.6461884676454,Normal,55.939631
1621,Monthly,27,6.20091325964148,1.4181043781285692,Male,Active,64.406202,Obesity,64.406202
1622,Monthly,50,7.354676696608292,1.4217757079989777,Male,Low Active,3.638324298767836,Underweight,3.638324298767836
1623,Annually,24,22.169309970604004,1.5941358829771193,Male,Active,8.723715635379259,Underweight,8.723715635379259
1624,Annually,25,38.02254679340569,1.7140975444753386,Male,Active,12.941068543873968,Underweight,12.941068543873968
1625,Annually,58,86.24572287096109,1.5102123362011879,Female,Active,37.81477664972188,Obesity,37.81477664972188
1626,Annually,59,24.290941137444197,1.4462135273497103,Female,Active,11.613937985176381,Underweight,11.613937985176381
1627,Monthly,58,17.26003722132372,1.312542579377748,Female,Active,10.018781979989082,Underweight,10.018781979989082
1628,Monthly,20,22.260083401619646,1.4343732403043905,Female,Sedentary,10.819381591912324,Underweight,10.819381591912324
1629,Monthly,31,43.24117179283762,1.7295678877229685,Female,Low Active,14.455137522947128,Underweight,14.455137522947128
1630,Annually,52,34.77525252834419,1.8941814882448331,Female,Active,59.345822,Obesity,64.921778
1631,Monthly,54,85.56634106297247,1.4696655323111762,Female,Active,39.61557314593713,Obesity,39.61557314593713
1632,Annually,17,8.246333959016377,1.8203369951584674,Male,Low Active,2.4886127849056616,Underweight,2.4886127849056616
1633,Annually,36,62.46787735210992,1.6663203044362103,Male,Low Active,22.497785735021182,Normal,22.497785735021182
1634,Monthly,30,93.93201652124736,2.0431369016703806,Female,Sedentary,22.501875126661382,Normal,22.501875126661382
1635,Annually,51,48.79949350710307,1.6860317883149898,Male,Low Active,17.16658061876478,Underweight,17.16658061876478
1636,Annually,28,16.239298658361392,1.8905174528408835,Female,Active,4.543660639389233,Underweight,55.81913
1637,Annually,56,64.11323619565195,1.992091374063545,Female,Low Active,16.155826817852493,Underweight,16.155826817852493
1638,Monthly,51,6.097824831693137,1.599691441366571,Male,Low Active,2.382881809702398,Underweight,2.382881809702398
1639,Monthly,48,97.18333735925201,1.3147185960003744,Female,Low Active,56.22457707690309,Obesity,56.22457707690309
1640,Annually,39,24.767868595633217,2.020770188819992,Female,Sedentary,6.065334851299061,Underweight,6.065334851299061
1641,Annually,14,61.92108619691606,1.6041610666864203,Male,Sedentary,24.062603924564744,Normal,24.062603924564744
1642,Monthly,42,51.284163877207796,1.8622815951660723,Female,Low Active,14.787425748519185,Underweight,14.787425748519185
1643,Monthly,39,51.47414503120659,2.01484445130123,Female,Sedentary,12.67961580560395,Underweight,12.67961580560395
1644,Annually,59,97.10968098092954,1.4127893011889916,Female,Low Active,48.65278805095265,Obesity,48.65278805095265
1645,Monthly,57,28.02941634711389,2.0845491718968647,Male,Low Active,6.450446336054259,Underweight,6.450446336054259
1646,Annually,57,72.22172870712917,1.563844795499503,Female,Sedentary,29.531165079485913,OverWeight,29.531165079485913
1647,Annually,55,60.294630590694986,1.7835797300945035,Female,Active,18.95368168127975,Normal,18.95368168127975
1648,Annually,31,86.63919769231627,1.5598208900694992,Female,Low Active,45.798684,Obesity,45.798684
1649,Monthly,30,16.18912838753256,1.6701844288750776,Female,Low Active,5.8035617053241735,Underweight,52.505865
1650,Monthly,36,16.330370183760394,1.480976248364071,Male,Sedentary,7.445602431681637,Underweight,7.445602431681637
1651,Monthly,27,45.15736252440656,1.5602660569415154,Female,Sedentary,18.549458969805972,Normal,18.549458969805972
1652,Monthly,17,84.0159376741223,1.5218434987002123,Female,Active,49.494728,Obesity,49.494728
1653,Annually,58,47.00260969510687,1.4424959035458145,Female,Active,22.588780985758678,Normal,22.588780985758678
1654,Monthly,56,37.15784650592702,1.3629549707217101,Male,Low Active,20.002649299682755,Normal,20.002649299682755
1655,Monthly,52,15.541851221371122,1.36486721356598,Female,Sedentary,51.771442,Obesity,51.771442
1656,Monthly,42,93.24758488659795,1.4558823951686835,Female,Sedentary,43.99314432234217,Obesity,43.99314432234217
1657,Annually,32,61.734705796493174,1.7795147733348942,Male,Active,19.49513231696933,Normal,45.185087
1658,Monthly,19,30.244492261523895,1.9323010238575085,Female,Active,8.100218427667059,Underweight,55.148486
1659,Annually,18,31.51831755468241,2.0816733241531193,Male,Active,46.71444,Obesity,46.71444
1660,Annually,51,53.281909117477625,1.4747149765791314,Male,Sedentary,24.499859615905816,Normal,24.499859615905816
1661,Monthly,30,8.758444494724621,1.8115226583305177,Male,Sedentary,2.6689438742319025,Underweight,2.6689438742319025
1662,Annually,51,61.82547744734915,1.4746731020426829,Male,Sedentary,28.429941186499274,OverWeight,28.429941186499274
1663,Annually,34,7.905951869387735,1.3169367365595195,Male,Sedentary,51.558361,Obesity,51.558361
1664,Monthly,11,99.30873929644324,1.317573234863558,Female,Active,57.205520385259014,Obesity,57.205520385259014
1665,Monthly,42,92.64868294976979,1.4489020924519078,Male,Sedentary,44.13276836178118,Obesity,44.13276836178118
1666,Annually,15,6.00839710269314,1.8878533049975628,Female,Sedentary,1.6858624553100165,Underweight,1.6858624553100165
1667,Annually,20,87.4647504323796,1.6096722640690655,Female,Sedentary,33.756556625178014,Obesity,33.756556625178014
1668,Monthly,29,11.979128543912763,1.391815846468481,Female,Low Active,6.1838888019460665,Underweight,6.1838888019460665
1669,Monthly,19,92.33149491791002,2.0400075467843113,Male,Sedentary,22.186373457007853,Normal,22.186373457007853
1670,Monthly,26,67.82336740605587,1.876769673082729,Female,Sedentary,19.2556150226299,Normal,19.2556150226299
1671,Annually,15,33.90192690349644,1.3811426868581103,Female,Active,17.77244941552175,Underweight,17.77244941552175
1672,Monthly,39,95.42074309275857,1.6744411853024541,Female,Sedentary,34.033216713489395,Obesity,34.033216713489395
1673,Annually,16,26.212448643219084,1.8926690198561298,Male,Active,7.317424425188837,Underweight,7.317424425188837
1674,Annually,47,64.42726750996862,1.6726026462218393,Male,Sedentary,23.029481141690038,Normal,23.029481141690038
1675,Annually,48,68.30610978123171,1.613570357280559,Male,Low Active,26.235161257286013,OverWeight,26.235161257286013
1676,Annually,53,6.984927794530009,1.7058036330648036,Female,Sedentary,2.4005118320604857,Underweight,41.99203
1677,Monthly,52,21.217254696787055,1.3399302770714423,Male,Active,42.856911,Obesity,42.856911
1678,Annually,23,51.951579851371086,1.978700646061363,Male,Low Active,13.269011420349548,Underweight,13.269011420349548
1679,Annually,56,59.648026839984304,1.3597548257292438,Male,Sedentary,32.26078004797783,Obesity,54.916418
1680,Annually,44,56.15000746679991,2.039176494263539,Male,Active,13.503308372055985,Underweight,55.530154
