,Area_name,Area(Sq.Mt.),Soil,Distance_from_city,Budget,Passenger_traffic,Revenue,Time_to_build
806,"32501 Jacob Island Suite 098
Carlsonborough, MA 74878",30750,Clay,23.03256501,39975000,112368483,950494472.2,16.88
807,"453 Williamson Plains Apt. 385
West Brian, WV 01253",30902,Clay,82.30635955,40172600,115234087,1212158292,16.97
808,"079 Salinas Extensions
Pachecohaven, WY 12072",30788,Clay,74.75799605,40024400,136550240,1240480770,16.9
809,"Unit 6817 Box 0992
DPO AP 45834",30435,Loam,27.21584837,39565500,72125689,1347636334,16.71
810,"76389 Karen Lakes Apt. 467
Davischester, SC 70805",30819,Clay,60.7367215,40064700,73782830,890137047.4,16.92
811,"303 Courtney Trail Apt. 415
Lake Melinda, SC 60771",31064,Sand,68.03412435,40383200,87369329,1846002998,17.05
812,"9677 Roberts Corners Suite 803
Michelleport, IN 67737",31278,Sand,96.4028506,40661400,138411874,1584017864,17.17
813,"USCGC Mclean
FPO AP 03536",30766,Clay,53.01215477,39995800,148093980,1644415680,16.89
814,"3309 Jonathan Parkway
East David, AZ 95192",30797,Sand,65.08855541,40036100,93898302,1588324675,16.91
815,"3414 Wright Walk Apt. 397
Davisberg, KY 02328",30903,Loam,58.61354586,40173900,105168104,1810583433,16.97
816,"6410 Thompson Via
Riosmouth, SC 13573",31144,Clay,11.18537224,40487200,86130121,896891933.8,17.1
817,"27299 Hernandez Manors
Matthewville, GA 05669",30737,Sand,12.36414851,39958100,125763226,1368661704,16.87
818,"592 Dixon Junction
East Nicolefurt, NH 51282",30783,Silt,30.66829709,40017900,119075599,1419610753,16.9
819,"433 Crystal Curve Apt. 597
West Dawn, IN 96375",30987,Silt,91.48744754,40283100,73815314,1155527237,17.01
820,"25723 Danielle Cape Apt. 806
North Dylanberg, NH 66925",30877,Loam,35.11642166,40140100,109025827,1302995554,16.95
821,"3139 Williams Haven Suite 915
West Wyatt, GA 85307",30523,Loam,66.18412688,39679900,116342781,1562631697,16.76
822,"1109 Lewis Inlet
North Michaelchester, NV 96309",30918,Sand,16.8920124,40193400,139607255,1696717693,16.97
823,"742 Daniel Harbors Apt. 920
Thomasstad, MO 39495",30816,Clay,33.87398952,40060800,154100147,1508275233,16.92
824,"247 Claire Turnpike Suite 629
Wilcoxview, VA 73753",30330,Loam,69.57423163,39429000,119020598,1174110655,16.65
825,"7939 Chelsea Motorway
Rhondabury, WY 81525",30875,Loam,56.66455823,40137500,109512433,969622520,16.95
826,"2430 Tammy Radial Apt. 363
Nicholaschester, UT 50098",30910,Silt,27.23114437,40183000,78116786,1746942352,16.97
827,"Unit 0974 Box 8143
DPO AE 06137",30854,Clay,62.03591702,40110200,113342232,1676628818,16.94
828,"25315 Williams Wells Suite 303
Jessicamouth, MO 18440",30928,Loam,23.74396966,40206400,148201898,1648968450,16.98
829,"6357 Mack Trafficway Suite 177
North Kathy, AL 07367",30927,Sand,67.63100444,40205100,157605199,864674677,16.98
830,"086 Montoya Lane Suite 361
Port Michaelville, CA 99108",30834,Loam,77.54112991,40084200,134637446,988155057.2,16.93
831,"06931 Forbes Parkways
Fordbury, MI 22892",30640,Clay,63.64353068,39832000,145835901,1334222507,16.82
832,"758 Torres Ways
Jamesmouth, NH 47207",30874,Silt,61.45258337,40136200,86771324,913710190.6,16.95
833,"53686 Jeffrey Brooks Apt. 045
New Lindsey, VT 97581",30944,Silt,60.01382177,40227200,80828496,1613551128,16.99
834,"7428 Chen Path
Port Kimberly, NH 04427",30726,Loam,75.35921657,39943800,105933423,1485582936,16.87
835,"19611 Jennifer Crescent Suite 116
Lake Justinborough, TX 86091",30852,Silt,75.42392592,40107600,104249361,1857146304,16.94
836,"37749 Tyler Plain Suite 012
South Katrina, TN 92298",31009,Silt,34.08245616,40311700,154076690,1835083938,17.02
837,"82311 Michael Fort
Mariaburgh, NH 11701",30815,Silt,89.5953433,40059500,86910651,1229774878,16.92
838,"84051 Smith Throughway Suite 042
New Annberg, OK 99821",30921,Clay,15.88336093,40197300,125066774,1825254149,16.98
839,"5947 Green Ridges
Alexandriahaven, MA 25653",30952,Silt,71.08918261,40237600,98957898,1455256629,16.99
840,"01750 Katherine Hill
Emilystad, CO 91718",30714,Sand,31.04564039,39928200,78468304,965690724.6,16.86
841,"8754 Mandy Trail Apt. 284
Prattfort, CO 24198",30536,Clay,21.78378539,39696800,121321567,1094543208,16.76
842,"5047 Garner Plain
Johnsonmouth, TN 56538",30692,Loam,23.96205013,39899600,143775834,1532613524,16.85
843,"85161 Anthony Wells
West Tracie, SC 82031",30666,Sand,58.41157995,39865800,102287573,997742451,16.84
844,"238 Noah Radial
Berrymouth, DC 93986",30571,Loam,9.545871615,39742300,145142225,1354548621,16.78
845,"PSC 4428, Box 6676
APO AE 78496",30791,Clay,34.87990576,40028300,109138488,1286237902,16.9
846,"2783 Joseph Viaduct
Wilsonbury, NY 35632",30799,Silt,31.48345955,40038700,117168052,1268103166,16.91
847,"90865 Rodriguez Park Apt. 838
East Lucas, ND 26980",30866,Silt,38.28538689,40125800,80426214,1425092372,16.95
848,"49532 Macias Shore Suite 149
Aliciaport, NE 58476",31186,Loam,15.95936393,40541800,134002805,1284886200,17.12
849,"78931 Sloan Pike
South Justinshire, MN 67667",30718,Silt,70.08747825,39933400,140773734,1256761100,16.86
850,"3836 Natalie Way
West Jamestown, OK 32877",31025,Clay,82.99067795,40332500,77483345,1753364915,17.03
851,"358 Jones Wall
Mcmahonport, HI 88009",30974,Silt,98.15262718,40266200,84097337,1055666869,17
852,"279 Erika Corners
Nathantown, UT 89287",30561,Silt,9.000130878,39729300,132340149,952039930,16.78
853,"359 Thomas Square Apt. 851
West Karenhaven, AZ 96575",30470,Clay,97.00895491,39611000,119135478,1839865523,16.73
854,"052 Ortiz Fort
South Maryburgh, LA 07836",30809,Sand,22.76903296,40051700,149313073,1006660384,16.91
855,"26738 Erica Brook
West Josephmouth, ND 14822",30889,Clay,78.59885809,40155700,134654174,968144994.8,16.96
856,"0818 Hancock Overpass
Port Danielport, MA 18885",30769,Loam,34.8108945,39999700,97792237,1615534495,16.89
857,"Unit 1602 Box 8450
DPO AE 57924",30904,Loam,69.05285184,40175200,137833116,1484003601,16.97
858,"26735 Berger Roads Apt. 808
North Scottmouth, VT 84526",30562,Sand,82.1066276,39730600,121926362,1351598019,16.78
859,"PSC 5395, Box 3687
APO AE 03548",30704,Silt,31.20104705,39915200,123115755,1594030317,16.86
860,"79613 Kimberly Trail Apt. 627
Allisonville, ME 72921",31171,Sand,88.44883931,40522300,138661189,1841457543,17.11
861,"494 Brian Union Suite 465
Port Valerieside, ND 58844",30775,Loam,5.751343344,40007500,85214046,941723520.4,16.9
862,"99916 Patricia Inlet Apt. 623
Michellefort, MT 94219",30954,Loam,13.81042268,40240200,86047604,1598687305,16.99
863,"7604 Flores Drives Apt. 090
East Jenniferbury, GA 09342",30427,Silt,59.48790465,39555100,152050023,1331616701,16.7
864,"15540 Ware Station Apt. 520
Paulside, HI 01486",30780,Sand,26.89388323,40014000,151875409,1522967861,16.9
865,"2670 Willie Route Suite 677
Louischester, MS 97706",30668,Sand,84.79208112,39868400,150874308,1586537010,16.84
866,"2731 Blevins Mountains Suite 415
Heathertown, NJ 88603",30654,Clay,14.28619168,39850200,84853729,1512782715,16.83
867,"036 Schwartz Inlet
Smithfurt, LA 43703",31050,Loam,97.46890332,40365000,134359784,1253483202,17.05
868,"35073 Valerie Isle Suite 669
Thomasshire, KS 80455",30928,Loam,11.95216952,40206400,122925295,1781528647,16.98
869,"52318 Michael Forge Suite 202
Gomezchester, LA 73236",31154,Silt,67.80662566,40500200,112323331,1629288752,17.1
870,"0885 Wiggins Creek
Port Michael, SD 11833",30890,Clay,17.84189904,40157000,130153590,1790618105,16.96
871,"077 Erin Brook
Cherylchester, MT 95228",31266,Sand,99.05851571,40645800,73467428,1170333723,17.17
872,"02263 Tanya Mountains Suite 194
Port Chelseamouth, MA 21860",30931,Silt,39.19090473,40210300,140518534,1169157122,16.98
873,"10561 Spears Corner Apt. 713
Port Patriciahaven, WI 54989",30517,Clay,55.77976536,39672100,76743540,859704009.6,16.75
874,"995 Schneider Port
Lake Michellestad, RI 43377",30929,Loam,61.33598758,40207700,89438278,1333174596,16.98
875,"674 Madison Estate
Port Jamesfort, AZ 35217",30922,Sand,95.00296846,40198600,81543615,1105199127,16.98
876,"Unit 0933 Box 9040
DPO AA 90575",31265,Loam,26.46406099,40644500,98739327,1449614200,17.16
877,"131 Peters Wall Apt. 262
Jeremyberg, DC 70766",30824,Silt,40.71597623,40071200,105495835,1675720230,16.92
878,"963 Robert Junction
Oliverfort, CA 48765",30967,Silt,69.72104298,40257100,109239644,1756146458,17
879,"86521 Alex Terrace
New Georgetown, AL 71583",31206,Loam,59.77629703,40567800,153010469,1275945422,17.13
880,"63709 Danielle Way Suite 985
West Susan, KY 55412",30428,Silt,76.76009889,39556400,81436538,1225434472,16.7
881,"76104 Megan Coves
Daltonchester, OR 32367",31030,Silt,68.89243639,40339000,108698008,1163865742,17.04
882,"0116 Christensen Summit
Amberside, LA 29074",30776,Silt,75.88902261,40008800,90284369,999235493.2,16.9
883,"USNS Chan
FPO AA 34713",31040,Clay,29.44251612,40352000,137943112,1512751799,17.04
884,"PSC 1257, Box 3512
APO AA 02586",30852,Clay,97.49659203,40107600,139114154,912635151.6,16.94
885,"044 Jones Fields Suite 999
Lake Stephanie, NJ 13443",30749,Loam,19.64054374,39973700,105582850,959376249.6,16.88
886,"4530 Calhoun Pass
West Matthew, NV 92802",31064,Loam,26.3767525,40383200,103638262,1063321317,17.05
887,"7266 Lewis Parkway
Calvinside, RI 28107",30451,Clay,54.4721164,39586300,82652475,1833358778,16.72
888,"81970 Cunningham Ville
Port Adamborough, KY 82439",30648,Silt,16.88542987,39842400,155719399,1384061365,16.83
889,"21338 Cheryl Glen Suite 944
Mooreborough, CO 15408",30831,Silt,37.2024223,40080300,145433636,1266323655,16.93
890,"57128 Douglas Springs
Longborough, NH 95243",31053,Sand,69.6225603,40368900,147810090,1529905282,17.05
891,"1804 Jefferson Springs
East Donald, LA 75027",30966,Silt,77.33960475,40255800,104514753,894000237.6,17
892,"PSC 9468, Box 0493
APO AP 88625",31079,Silt,22.80712855,40402700,149726558,1097397062,17.06
893,"106 Norman Land Suite 783
West Gregory, CA 68850",30967,Clay,52.07220116,40257100,124609378,888828262.2,17
894,"Unit 2815 Box 9370
DPO AE 19970",30770,Sand,67.56617262,40001000,72429464,1237092247,16.89
895,"628 Eileen Rapids
North John, NM 01677",30736,Sand,92.95298499,39956800,123783270,1117771697,16.87
896,"055 Bush Camp
East Jamestown, CT 75314",30660,Silt,62.69785617,39858000,153432877,1305588674,16.83
897,"83285 Brian Oval
Lake Deborah, VA 95938",31077,Sand,54.63648087,40400100,83553150,1787506468,17.06
898,"86471 Conley Hills Suite 718
East Jennamouth, WA 60534",30708,Sand,60.39598392,39920400,119417648,1226259410,16.86
899,"67010 Danielle View
Lake Andreashire, NC 71683",30929,Clay,17.86115027,40207700,81700856,1396265019,16.98
900,"800 Adams Spurs
Port Veronicaside, NC 47870",31151,Clay,34.70079092,40496300,81306190,1696781944,17.1
901,"49979 Alexis Crescent
Port Bethanyshire, ME 04075",30985,Sand,39.72378837,40280500,121253484,1650444807,17.01
902,"7852 Amy Street
Tonyafurt, WY 15281",30690,Loam,51.99790111,39897000,142726161,913312282.8,16.85
903,"0567 Matthew Cliffs
Melodystad, SC 01817",31187,Clay,89.71668942,40543100,116691785,1645773116,17.12
904,"Unit 3410 Box 7586
DPO AA 10916",30815,Clay,93.51775073,40059500,153319374,1012546955,16.92
905,"9171 Robert Valley
Port Kevin, WY 34038",30650,Sand,30.07094512,39845000,90737641,1595769495,16.83
906,"3749 Allison Place Apt. 389
Lindaport, CO 92778",30751,Clay,32.34502818,39976300,106972298,1122049445,16.88
907,"73967 Sandra Route Suite 004
South Brandonport, TN 31459",31086,Loam,67.39982647,40411800,98865069,1013634490,17.07
908,"351 Kemp Crossroad Apt. 076
Nathanberg, NE 99801",30400,Sand,40.13460665,39520000,77401021,1037812006,16.69
909,"440 Steven Walks Apt. 641
Hensonstad, MO 74435",30897,Clay,67.53170368,40166100,95024670,1350192698,16.96
910,"46256 Smith Port
Maryhaven, GA 43354",30842,Clay,25.20401137,40094600,94763536,1818135870,16.93
911,"30710 Diane Islands
Aliciashire, OH 12406",31141,Clay,20.24254243,40483300,90388390,929148614.4,17.1
912,"9733 Mueller Manors Apt. 211
West Maria, OK 15368",30830,Clay,84.13763396,40079000,130442239,1168035579,16.93
913,"Unit 1430 Box 8074
DPO AP 05026",30789,Sand,36.90568018,40025700,75027081,1717333154,16.9
914,"878 Erin Motorway
Lake Antonio, HI 28705",30687,Clay,21.55138942,39893100,80473117,1328357978,16.85
915,"947 Sherman Shoal Apt. 637
Ethanmouth, VT 79402",30842,Sand,69.36027935,40094600,136057371,1766804230,16.93
916,"945 Steven Glens Suite 876
North Steveburgh, OK 78324",30956,Loam,43.76099434,40242800,109171769,1355931239,16.99
917,"USS Potter
FPO AA 50889",31042,Sand,64.62255005,40354600,150969662,1194993163,17.04
918,"22130 Moran Glens Apt. 421
Lake Thomas, WA 15173",30919,Sand,30.33625964,40194700,120377120,1448538972,16.97
919,"15269 Adkins Road
Georgechester, NJ 56222",30769,Loam,37.06499177,39999700,147825140,1237589605,16.89
920,"758 Green Isle
Salazarburgh, FL 46653",30698,Silt,24.70551835,39907400,153976790,1127078204,16.85
921,"579 Baker Cape
Lake Crystalmouth, CA 81627",30715,Clay,12.99287988,39929500,103653410,1130939801,16.86
922,"0155 Amanda Trace
New Biancastad, UT 22040",30753,Silt,24.73090599,39978900,127841278,1820794197,16.88
923,"1229 Lewis Alley Suite 473
West Geoffreyhaven, VA 61240",30937,Loam,30.6528561,40218100,124410041,1424818553,16.98
924,"3009 Myers Camp
New Lydiatown, UT 78136",31092,Silt,80.97610116,40419600,142657606,1027937188,17.07
925,"751 Daniel Bypass Apt. 092
Scottland, NV 32427",30773,Loam,83.09211307,40004900,116037678,1195868203,16.89
926,"968 William Extensions
Port Laurenburgh, MI 78053",31040,Silt,51.4089285,40352000,125664388,1017115903,17.04
927,"USCGC Foster
FPO AP 91147",30847,Sand,20.20105218,40101100,76681886,1031292093,16.94
928,"9367 Megan Shoal Apt. 843
Jasminechester, FL 64854",30638,Loam,81.97572509,39829400,141722177,1141193765,16.82
929,"0035 Carly Loop Apt. 450
Wardborough, NV 63648",30952,Sand,65.34701353,40237600,102807613,1188246241,16.99
930,"15413 Valencia Square
Katieside, UT 15941",30772,Clay,62.78336099,40003600,113646448,1729103123,16.89
931,"01430 Catherine Cliff
North Justin, NE 59473",30883,Silt,33.50956086,40147900,100575373,1501511402,16.95
932,"533 Abigail Common Apt. 732
West Kenneth, VA 80141",30461,Clay,90.27982869,39599300,94410103,963705044.2,16.72
933,"814 Richard Park
South Tamara, IL 36385",30966,Silt,81.37633158,40255800,111477968,1240708947,17
934,"570 Carroll Drives
Hopkinston, ID 41688",30785,Sand,5.642354116,40020500,95876934,857105968.2,16.9
935,"5201 Harris Crossroad
Thompsonmouth, WV 60187",30906,Sand,79.18057627,40177800,82685302,1441874544,16.97
936,"773 Tran Parkway Apt. 063
Adamsstad, MT 50955",31173,Sand,21.27850632,40524900,76214282,1475337480,17.11
937,"064 Jackson Stravenue Apt. 540
West Tanyashire, KS 34023",30821,Clay,19.78054482,40067300,134052136,1229474155,16.92
938,"642 Jeffrey Ways Suite 296
Howellfort, TX 05748",31038,Silt,45.23038795,40349400,137283800,1785713423,17.04
939,"182 Christopher Stream Suite 818
Port Kentmouth, CT 27518",30822,Sand,22.02686132,40068600,150079593,1075534553,16.92
940,"15142 James Neck Apt. 662
Coxburgh, MO 57879",30849,Clay,99.37576308,40103700,112650333,1766948107,16.94
941,"Unit 0429 Box 4032
DPO AA 66969",30939,Silt,94.50967115,40220700,106149996,1825351251,16.99
942,"90227 Heather Ville
East Tracey, TX 13385",30930,Silt,19.7073362,40209000,140891106,1289408125,16.98
943,"91930 Rebekah Row Suite 582
West Jeremy, IN 91559",30536,Clay,81.84269677,39696800,73297368,1858202298,16.76
944,"04830 Frank Landing Suite 099
New Sarahton, DE 49209",30807,Clay,44.87985318,40049100,144966072,1261734293,16.91
945,"6534 Mendoza Mount Suite 314
Kelseystad, OR 06274",31012,Loam,68.30072825,40315600,125091942,1253813637,17.03
946,"024 Johnson Road
New Brittanyhaven, OH 70825",30936,Silt,77.2930691,40216800,109968420,1656436788,16.98
947,"3481 Ryan Crest
Danielborough, IN 63207",30544,Loam,10.53908542,39707200,144534778,1822309683,16.77
948,"1029 Yvonne Junctions Suite 486
Christyborough, OH 06646",30686,Silt,8.44669479,39891800,136314335,1678939719,16.85
949,"Unit 3344 Box 3749
DPO AP 72720",30867,Sand,37.53624529,40127100,89342322,1473969364,16.95
950,"36743 Lyons Green
Saramouth, RI 55245",30744,Sand,44.27197909,39967200,83245527,1371353945,16.88
951,"408 David Parkway Apt. 061
East Jamieshire, MS 26074",30887,Clay,15.38268673,40153100,71661892,1796148210,16.96
952,"939 Cline Isle Suite 326
West Jamieburgh, MD 88396",31173,Clay,53.63532549,40524900,72117001,1461850705,17.11
953,"23712 Maria Cove Apt. 882
Cookbury, UT 46627",31021,Loam,88.18127404,40327300,125966237,1167187005,17.03
954,"PSC 9888, Box 2153
APO AE 33718",31066,Loam,84.02720115,40385800,117855353,1200539257,17.06
955,"766 Jasmine Union Suite 196
Joshuaport, WY 89196",30881,Sand,68.93517947,40145300,155135402,1374623265,16.95
956,"7471 Mccoy Oval Apt. 992
West Debraborough, ND 25691",30774,Loam,92.38824341,40006200,131249974,1180114484,16.89
957,"3248 Garrett Shore Apt. 490
Lake Paulland, IN 80445",30993,Sand,10.28430641,40290900,85077538,1146924659,17.02
958,"54672 Megan Pine Apt. 151
Knighttown, MO 48174",30771,Silt,29.84602219,40002300,142376030,1551014054,16.89
959,"3631 Cunningham Plaza
Atkinsontown, IL 16743",31066,Loam,29.99473215,40385800,139975730,848455447.2,17.06
960,"160 Maurice Courts
West Nicolefurt, WA 22082",31032,Silt,52.92208219,40341600,143181822,1045275707,17.04
961,"7719 Herbert Radial
Port Erikville, AR 00610",30762,Loam,63.71060159,39990600,88024311,1387654406,16.89
962,"7834 Anthony Drive Apt. 693
Robertview, OK 21905",30793,Clay,88.97964479,40030900,149084979,1083805480,16.91
963,"USNV King
FPO AP 48098",30883,Loam,95.51815352,40147900,135360132,1577618110,16.95
964,"402 Tyler Island
Ravenville, DE 36602",31096,Clay,19.04937131,40424800,94403339,1520828474,17.07
965,"PSC 3134, Box 2299
APO AE 26387",30946,Silt,20.28859129,40229800,143284255,907652153.2,16.99
966,"PSC 2544, Box 7063
APO AA 15722",30867,Clay,88.3745819,40127100,154840528,1669853093,16.95
967,"82813 Reyes Meadow
Harpertown, MN 27025",30660,Loam,36.78777476,39858000,127013256,1854464896,16.83
968,"2548 Kristy Common Suite 643
East Joshuastad, MD 86415",30521,Clay,93.29515357,39677300,137560288,1120275539,16.76
969,"287 John Ways
Kellychester, ME 42216",30837,Clay,82.90793664,40088100,130540747,1613478074,16.93
970,"9325 Newton Fork
Perezton, DE 04352",30433,Silt,37.80607219,39562900,86328989,1412650995,16.71
971,"2182 Miller Parkway
East Michael, VA 05434",31274,Silt,85.16951648,40656200,154844933,1300816601,17.17
972,"PSC 9399, Box 9610
APO AE 83536",30851,Loam,23.194636,40106300,128397298,1045014407,16.94
973,"042 Cherry Cliffs Suite 828
Wadeside, NY 65764",30749,Silt,24.01979994,39973700,129053934,849492679,16.88
974,"90829 Aguilar Village Suite 629
Burnsport, SD 80657",30928,Sand,57.23394495,40206400,106739773,1567092050,16.98
975,"1758 Lee Place
North Jeffreybury, MI 82965",30809,Loam,96.10183299,40051700,112520234,1479693828,16.91
